選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
第17屆屏東縣議員,張榮志,204200,561000,50000,101600,0,0,258000,511132,82708,0,163620,16699,256640,1600,0,0
第17屆屏東縣議員,張金文,500000,560000,50000,100000,0,0,0,841127,0,12300,403000,2195,39694,0,0,0
第17屆屏東縣議員,徐榮耀,1361600,296000,50000,0,0,0,117400,1089496,85310,12740,222500,0,220802,0,0,0
第17屆屏東縣議員,徐統盛,448320,0,0,0,0,0,42500,230500,162976,67400,74920,0,54510,12000,0,0
第17屆屏東縣議員,施蘇貴美,600000,0,50000,0,0,0,31500,963933,75922,0,153555,0,30765,0,0,0
第17屆屏東縣議員,曾勳任,69000,710000,0,3000,0,4,61500,458553,82500,16217,163351,0,0,0,0,0
第17屆屏東縣議員,曾義雄,1249600,1280000,50000,0,0,53,198500,1095069,118641,0,99700,39743,1022661,10000,0,0
第17屆屏東縣議員,李世斌,1747400,423160,0,100000,2000,48,292900,1618074,93887,0,79360,669,399424,50000,0,0
第17屆屏東縣議員,李世淦,86000,15000,0,0,0,0,0,115458,0,0,0,0,27298,0,0,0
第17屆屏東縣議員,李冀香,5000,0,50000,0,0,0,0,29450,0,0,0,23199,7190,0,0,0
第17屆屏東縣議員,李慶裕,130000,0,0,0,0,0,0,170000,0,0,0,0,0,0,0,0
第17屆屏東縣議員,李清聖,1832200,263000,0,0,0,45,171340,1179457,74235,37330,205567,17221,424991,0,0,161720
第17屆屏東縣議員,李香蘭,65200,600000,50000,0,0,0,0,711800,0,0,0,0,8179,0,0,0
第17屆屏東縣議員,杜傳,0,0,30000,0,0,0,0,30000,0,0,0,0,0,0,0,0
第17屆屏東縣議員,林亞相,292275,10000,0,0,20000,4,30000,204722,109900,0,59275,22537,9375,0,0,0
第17屆屏東縣議員,林亞蒓,349000,120000,50000,0,13400,13,74200,1105421,36400,6578,86454,36954,144042,0,0,38044
第17屆屏東縣議員,林傑西,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆屏東縣議員,林明順,157100,360000,0,0,0,0,0,100000,0,0,0,0,554600,0,0,0
第17屆屏東縣議員,林淑香,50000,360000,0,0,0,46,0,326900,0,6900,0,0,155863,0,0,0
第17屆屏東縣議員,林清都,961500,436000,0,100000,0,61,0,1474300,101212,1200,9500,6586,299191,0,0,0
第17屆屏東縣議員,林玉如,40000,0,50000,0,0,0,156200,222606,80483,30000,0,0,105458,0,0,0
第17屆屏東縣議員,林輝雄,10800,0,50000,0,0,0,50800,132920,56539,60000,40840,3488,0,0,0,0
第17屆屏東縣議員,林郁虹,836880,163000,50000,0,18000,0,12000,885958,73763,7641,88395,0,25468,0,0,6615
第17屆屏東縣議員,林顯水,120000,0,50000,0,0,0,188000,274060,16125,0,0,0,241674,0,0,13309
第17屆屏東縣議員,柯富國,0,0,30000,0,0,0,0,193612,0,0,0,0,14656,0,0,0
第17屆屏東縣議員,洪合詳,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆屏東縣議員,潘明利,0,0,50000,0,0,0,0,50000,0,0,0,0,0,0,0,0
第17屆屏東縣議員,潘淑真,0,60000,0,0,0,0,578000,317500,0,0,32500,40586,285598,0,0,0
第17屆屏東縣議員,潘裕隆,155000,0,50000,0,0,12,0,196445,0,0,0,7787,840,0,0,0
第17屆屏東縣議員,潘連周,460000,286000,0,3000,0,0,0,357612,0,0,122900,13003,393788,0,0,0
第17屆屏東縣議員,王偉華,67000,0,30000,20000,0,0,20000,300521,0,0,31300,50112,26165,0,0,0
第17屆屏東縣議員,王啟敏,371000,200000,50000,0,0,0,118000,418513,0,0,42000,0,104802,0,0,0
第17屆屏東縣議員,王志豐,693600,485000,0,0,0,104,0,950109,86560,0,10000,0,466383,0,0,0
第17屆屏東縣議員,王樹圍,53000,0,0,0,0,0,49000,481880,49000,0,27750,28075,102841,0,0,0
第17屆屏東縣議員,盧同恊,670200,30000,0,0,0,0,224700,343230,0,0,0,0,6750,150000,0,0
第17屆屏東縣議員,葉明博,546000,0,50000,0,0,0,0,496220,174521,0,0,0,191144,0,0,0
第17屆屏東縣議員,蔡豪,595000,3920000,0,26000,0,50,3447000,322924,13635,0,119640,0,938736,0,0,0
第17屆屏東縣議員,蔣家煌,1394000,1148000,0,0,5000,170,0,1838629,46280,0,140500,14327,245246,200000,0,64000
第17屆屏東縣議員,蘇義峰,587600,130000,0,40000,0,1,398000,770210,30883,0,162995,0,61698,0,0,0
第17屆屏東縣議員,許國華,582000,242000,0,0,50000,0,0,404960,96800,9500,0,0,371094,0,0,0
第17屆屏東縣議員,許馨勻,61000,30000,50000,0,0,0,0,147652,0,0,0,0,0,0,0,0
第17屆屏東縣議員,賴耀熙,981500,180600,0,0,0,0,156000,861429,200910,150708,107250,0,3587,0,0,16200
第17屆屏東縣議員,連正勝,52000,10000,50000,0,0,0,0,130100,700,0,18000,0,21410,0,0,0
第17屆屏東縣議員,邱名璋,804000,810000,0,700000,0,94,805575,955378,80805,125000,73000,1335,329232,0,0,0
第17屆屏東縣議員,郭美玉,0,0,50000,0,0,0,0,62400,0,0,0,0,0,0,0,0
第17屆屏東縣議員,鄭寶川,263000,110000,0,0,0,0,0,252140,6654,0,28325,13029,122478,0,0,0
第17屆屏東縣議員,鄭文華,205000,100000,0,0,0,0,54000,340200,66009,0,19163,53106,195849,0,0,0
第17屆屏東縣議員,鍾乙豪,525000,0,150000,0,0,0,0,405086,0,0,0,77495,250412,0,0,0
第17屆屏東縣議員,陳美瓊,1176000,310000,30000,40000,0,0,0,772365,155600,150805,314714,21388,198692,0,0,11480
第17屆屏東縣議員,陸月嬌,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0
第17屆屏東縣議員,黃國安,1260000,150000,50000,100000,0,0,0,753459,0,12900,115000,0,678960,0,0,0
第17屆屏東縣議員,黃纓桔,205000,162000,0,0,0,0,279100,120000,0,0,0,67115,6494,0,0,0
第17屆彰化縣議員,凃淑媚,352000,220000,50000,0,0,17,0,731107,46200,0,0,0,67332,0,0,128400
第17屆彰化縣議員,劉淑芳,409600,312000,50000,0,0,0,0,701208,22614,0,159200,22376,31062,0,0,6900
第17屆彰化縣議員,劉錦昌,548200,403000,0,0,10000,15,145025,385618,158450,0,83720,68200,453179,20000,0,0
第17屆彰化縣議員,唐鎮林,162000,136000,0,0,0,0,36000,422303,83500,36800,88900,33186,208609,0,0,0
第17屆彰化縣議員,尤瑞春,686200,740000,0,1000,10000,127,45000,496444,176764,60000,294835,15596,189550,50000,0,227800
第17屆彰化縣議員,張仁城,169000,70000,30000,0,0,0,0,299447,71550,7400,10250,0,42430,0,0,0
第17屆彰化縣議員,張東正,931000,80000,0,20000,0,1,253956,819865,55000,86000,210800,24957,437595,0,0,42000
第17屆彰化縣議員,張錦昆,1307000,966000,50000,0,0,24,0,948808,0,0,0,3296,1535707,0,0,0
第17屆彰化縣議員,張雪如,499600,348000,50000,0,120,0,0,878581,0,0,0,0,20000,0,0,0
第17屆彰化縣議員,施性鍾,2173480,595070,50000,0,0,1,452425,1307712,168103,87140,170927,64009,309001,0,0,404180
第17屆彰化縣議員,施淑珍,343600,6000,0,0,0,0,594500,537103,0,0,64730,96677,206064,0,0,13200
第17屆彰化縣議員,曹明正,941200,1292000,50000,0,0,106,242000,1686672,348250,0,516920,25646,353480,0,0,0
第17屆彰化縣議員,曾世勇,1285000,148000,50000,0,11000,0,110650,1226698,0,120000,227028,56069,177612,0,0,69560
第17屆彰化縣議員,李俊諭,949300,56000,0,0,0,8,189000,622944,527750,17620,33400,93175,93196,0,10008,0
第17屆彰化縣議員,李浩誠,2146650,950000,30000,0,0,28,509885,1174014,330694,418558,665102,24732,352064,0,0,8692
第17屆彰化縣議員,林招膨,602000,50000,100000,0,0,0,899240,421731,63150,63685,216425,16716,345533,0,0,44150
第17屆彰化縣議員,林滄喜,1912000,1373590,0,86000,0,109,649600,1018630,0,0,243580,35806,1636058,0,0,0
第17屆彰化縣議員,林維浩,247600,102000,5000,0,0,0,131850,101427,41500,0,0,68317,116604,0,0,32550
第17屆彰化縣議員,林聖哲,862000,300000,50000,0,0,0,0,672922,250000,0,0,0,320855,0,0,0
第17屆彰化縣議員,柯振杯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆彰化縣議員,梁禎祥,1605700,407000,15000,4000,16600,7,379749,921817,49390,0,292000,0,281714,0,0,191400
第17屆彰化縣議員,楊淑鳳,1500,0,50000,0,0,0,0,357700,0,0,0,0,68462,0,0,0
第17屆彰化縣議員,楊福建,988000,818000,0,0,0,18,336300,825483,186400,23300,74400,11996,402099,30000,0,0
第17屆彰化縣議員,楊竣程,1350000,270000,50000,0,0,32,295000,775936,0,45000,15000,24686,617987,0,0,0
第17屆彰化縣議員,江熊一楓,1448220,410000,0,0,0,12,1198134,147761,58035,0,337392,0,251071,0,0,0
第17屆彰化縣議員,江瑞演,109000,50000,0,0,6000,0,0,86750,28517,0,43100,3000,48372,0,0,0
第17屆彰化縣議員,洪宗熠,1281000,191900,0,0,24000,0,374820,717988,376550,60000,53100,40402,125227,0,0,0
第17屆彰化縣議員,洪進南,470000,140000,50000,0,0,0,0,42300,70500,0,0,102323,505263,0,0,0
第17屆彰化縣議員,洪麗娜,315000,156000,50000,0,31000,3,593731,0,0,216450,0,0,0,0,0,0
第17屆彰化縣議員,涂元生,16000,5000,50000,0,0,0,0,11000,60000,0,0,0,0,0,0,0
第17屆彰化縣議員,游振雄,771380,874000,50000,0,0,0,562100,662848,24870,0,427280,83625,337823,0,0,0
第17屆彰化縣議員,白玉如,456000,615000,50000,0,0,16,347000,371577,283500,0,50700,7609,90772,0,0,0
第17屆彰化縣議員,白閔傑,0,20000,0,0,0,0,0,231700,18000,0,0,18050,44478,0,0,29700
第17屆彰化縣議員,盧盈宏,968000,492000,0,0,14200,8,370160,927711,188600,0,28800,0,0,0,0,0
第17屆彰化縣議員,羅文保,33800,0,0,0,0,14,0,241830,0,0,12800,30171,39658,0,0,0
第17屆彰化縣議員,葉寧鋒,390000,250000,0,0,0,16,0,465280,0,0,0,0,174800,0,0,0
第17屆彰化縣議員,葉麗娟,611600,375000,50000,0,0,19,466500,414659,141000,0,13400,90331,752451,0,0,0
第17屆彰化縣議員,蔡端欉,50000,229000,0,0,0,0,104000,216130,96500,0,0,0,18000,0,0,139700
第17屆彰化縣議員,蕭延青,117256,35856,30000,0,0,0,0,151800,0,0,9936,0,61500,35856,0,33820
第17屆彰化縣議員,蕭淑芬,19000,20000,0,0,0,0,0,118600,1510,45000,50100,0,6918,0,0,0
第17屆彰化縣議員,謝典霖,2110815,2746000,50000,536000,0,0,529487,3882507,429600,0,882964,16500,522457,0,0,0
第17屆彰化縣議員,謝成家,0,0,50000,0,0,0,0,67550,0,0,12000,0,14970,0,0,0
第17屆彰化縣議員,賴岸璋,1914700,540000,0,9000,3100,0,345400,1128747,298850,46060,9700,29951,663952,0,0,0
第17屆彰化縣議員,賴清美,368000,620000,0,0,0,4,470800,253088,10000,0,4000,73359,237365,0,0,0
第17屆彰化縣議員,賴炳輝,852400,416000,30000,0,0,0,167800,1444209,78588,5010,105220,19646,35370,0,0,0
第17屆彰化縣議員,阮厚爵,1105000,945200,50000,0,25600,80,776000,721082,143700,0,29420,36482,376030,0,20000,263650
第17屆彰化縣議員,陳一惇,556000,920000,50000,0,0,31,0,850140,0,0,0,186127,665100,0,0,0
第17屆彰化縣議員,陳榮妹,205000,72000,50000,0,0,18,100000,118600,0,0,84500,24546,299949,0,0,0
第17屆彰化縣議員,陳玉姬,66000,0,0,0,0,0,174500,124925,0,0,21900,13001,41541,0,0,10000
第17屆彰化縣議員,陳益昌,460000,0,0,0,0,2,0,762603,0,0,0,8608,72430,0,0,0
第17屆彰化縣議員,陳秀寶,204000,198600,0,0,0,8,17577,190632,10800,30542,35225,25526,93174,0,0,0
第17屆彰化縣議員,陳素月,2494900,551000,0,0,141300,96,740610,1342248,345998,75030,183000,91211,581689,0,0,0
第17屆彰化縣議員,陳重嘉,606000,220000,0,0,0,3,0,788534,0,27000,1020,0,10656,0,0,3000
第17屆彰化縣議員,陳錦玉,80000,0,50000,0,0,3,239000,207600,0,0,0,30386,186675,0,0,0
第17屆彰化縣議員,顧黃水花,0,140000,50000,0,0,0,0,262918,0,0,0,0,0,0,0,0
第17屆彰化縣議員,黃建彰,0,0,0,0,0,0,404200,1377792,5000,0,39200,0,1254183,0,0,0
第17屆彰化縣議員,黃振彥,316500,411000,5000,0,20100,36,202000,417540,189833,120000,98223,50721,155503,0,0,33500
第17屆彰化縣議員,黃秀芳,1261000,244000,2000,0,4150,4,378678,1010890,8000,0,45000,10060,68310,0,0,0
第17屆彰化縣議員,黃育寬,2517000,384000,5000,5000,20000,44,819250,904264,55555,112800,822193,2960,235196,100000,0,144936
第17屆彰化縣議員,黃錦滄,358000,203600,50000,0,0,24,99200,282207,196000,0,28800,49010,40691,0,0,0
第17屆新竹縣議員,上官秋燕,125000,30000,0,0,0,7,0,833980,0,0,25000,39517,120459,0,0,0
第17屆新竹縣議員,何淦銘,1839980,1438000,0,0,0,0,511050,1701071,103156,132803,1254504,83431,381634,252000,0,229600
第17屆新竹縣議員,劉良彬,127000,29000,50000,0,0,0,0,197048,0,16000,48000,5211,57108,0,0,0
第17屆新竹縣議員,吳勝松,638000,0,50000,0,0,0,159000,899684,16221,0,9260,0,33541,0,0,0
第17屆新竹縣議員,吳寀璇,301600,20000,0,0,6250,0,0,200250,0,0,0,19695,203463,0,0,0
第17屆新竹縣議員,吳淑君,319000,331000,50000,0,0,49,0,647338,0,0,61080,7450,226882,0,0,0
第17屆新竹縣議員,張志弘,10000,200000,50000,0,0,0,0,45000,0,0,159880,0,56200,0,0,0
第17屆新竹縣議員,張葉芬英,290000,60000,0,0,0,0,203000,164311,0,0,0,0,23750,0,0,0
第17屆新竹縣議員,彭余美玲,540000,210000,0,0,0,0,0,591500,56000,0,115000,0,5647,0,0,0
第17屆新竹縣議員,彭德照,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆新竹縣議員,徐振烽,72000,0,50000,0,0,5,0,142890,39000,0,0,0,58196,0,0,0
第17屆新竹縣議員,徐欣瑩,3031562,631000,100000,23000,46000,0,7077,1431930,52874,212005,1131272,402399,677540,0,0,13500
第17屆新竹縣議員,杜文中,1135266,530000,50000,3000,32000,0,759150,1676380,42196,141550,382140,29707,394727,0,0,4269
第17屆新竹縣議員,林保光,793000,10000,50000,65000,9000,12,0,766431,4020,0,308837,61434,138414,0,0,16490
第17屆新竹縣議員,林保祿,890000,510000,0,0,0,0,122500,688531,0,0,540825,0,141982,0,0,0
第17屆新竹縣議員,林光榮,264600,90000,50000,8000,0,0,0,371790,15500,475509,42201,94657,348655,0,0,0
第17屆新竹縣議員,林志華,0,0,50000,0,0,2,0,277500,0,0,0,0,126930,0,0,0
第17屆新竹縣議員,林思銘,203000,30000,50000,0,0,0,0,455750,0,754,0,10420,205836,0,0,0
第17屆新竹縣議員,林政良,721000,133000,30000,2000,21000,0,199000,303090,71850,170000,480310,0,303165,0,0,0
第17屆新竹縣議員,林為洲,873800,370000,0,0,12000,0,1006697,2458600,330220,251403,473983,2532,493782,0,0,45900
第17屆新竹縣議員,林礽俊,694000,0,30000,0,0,0,76000,88274,0,25000,512300,0,97516,0,0,0
第17屆新竹縣議員,甄克堅,192000,332000,0,0,0,0,0,660560,0,42000,4000,0,59100,0,0,0
第17屆新竹縣議員,盧東文,645730,95000,0,0,0,0,837375,838903,147123,140000,270230,22975,169725,0,0,32710
第17屆新竹縣議員,羅吉坤,334000,0,50000,0,0,0,571500,641257,45000,50735,366000,36467,175082,0,0,0
第17屆新竹縣議員,羅吉祥,265000,210000,50000,0,0,0,0,440365,48700,0,241800,16624,867570,0,0,0
第17屆新竹縣議員,羅春蘭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆新竹縣議員,范曰富,50000,10000,30000,0,0,0,0,103800,0,0,0,0,0,0,0,0
第17屆新竹縣議員,蔡志環,329850,217000,0,0,0,9,179100,620250,0,0,0,0,54650,0,0,0
第17屆新竹縣議員,蘇明輝,199000,217000,0,0,0,0,0,292224,0,0,70134,6450,90446,0,0,0
第17屆新竹縣議員,蘇雯英,86000,0,0,0,0,0,0,436731,0,0,0,0,96024,0,0,0
第17屆新竹縣議員,趙一先,120000,0,30000,0,0,0,10000,189000,18000,0,14000,19639,65339,0,0,0
第17屆新竹縣議員,邱振瑋,70000,0,0,0,0,0,0,344897,0,0,0,0,29699,0,0,0
第17屆新竹縣議員,郭遠彰,478250,30000,50000,0,0,8,56000,363106,4000,0,178000,0,57187,0,0,0
第17屆新竹縣議員,鄭朝鐘,626000,860000,0,0,0,0,49950,673921,75472,5700,603050,11070,196738,400000,0,35343
第17屆新竹縣議員,鄭清漢,180250,143250,0,0,0,0,0,276200,47790,11099,309428,0,55576,0,0,0
第17屆新竹縣議員,鄭美琴,1186000,36000,0,0,0,0,110000,661276,0,100000,153200,11019,260064,0,0,0
第17屆新竹縣議員,陳世文,0,0,30000,0,0,0,0,72344,0,0,0,0,0,0,0,0
第17屆新竹縣議員,陳文宏,659900,300000,0,47000,2000,0,257400,455036,110477,8400,388070,0,62405,0,0,0
第17屆新竹縣議員,陳栢維,104000,0,0,0,0,3,0,122900,0,0,0,0,0,0,0,0
第17屆新竹縣議員,陳榮燦,1000000,0,50000,0,0,0,0,854701,0,0,1890,13554,182538,0,0,50250
第17屆新竹縣議員,陳正順,123000,50000,30000,0,62000,0,0,490480,34440,4311,110600,11894,30264,0,0,0
第17屆新竹縣議員,陳見賢,335000,320000,50000,0,0,27,0,1019550,283000,0,463000,0,0,0,0,0
第17屆新竹縣議員,高偉凱,782600,0,0,368488,0,0,1200000,157700,63178,0,0,0,73076,0,1500,0
第17屆新竹縣議員,黃永傳,50000,0,50000,0,0,3,0,165300,0,0,0,0,50880,0,0,0
第17屆新竹縣議員,黃金樓,40000,20000,50000,0,0,0,0,37750,28000,0,0,0,119536,0,0,0
第17屆新竹縣議員,黃齡慧,822500,30000,0,3000,0,7,78000,748718,97300,201580,107905,49205,490368,0,0,23800
第17屆桃園縣議員,傅淑香,388000,185000,0,0,0,0,525590,317695,4000,36000,294900,0,133375,0,0,0
第17屆桃園縣議員,劉俊儀,43000,0,0,0,0,0,28000,2119520,15750,0,0,2000,32017,0,0,0
第17屆桃園縣議員,劉勝全,2282480,2611600,0,0,0,0,387000,1027757,122480,4600,665907,77465,851552,1876000,0,73200
第17屆桃園縣議員,劉曾玉春,642000,294000,0,0,0,0,133050,577992,170800,44833,6000,0,7145,0,0,0
第17屆桃園縣議員,劉茂羣,982688,220000,50000,0,0,0,290000,449355,6200,4950,43480,50219,192243,250000,0,0
第17屆桃園縣議員,劉邦鉉,870000,775000,50000,0,0,0,525100,361114,59800,170000,538600,34517,147222,0,0,57166
第17屆桃園縣議員,卓德樹,105000,12000,50000,0,0,0,604950,1272327,170088,40000,279500,0,65081,0,0,0
第17屆桃園縣議員,古秀烽,435000,95000,0,0,0,6,0,341913,0,0,259520,0,26090,0,0,0
第17屆桃園縣議員,吳宗憲,257000,301000,50000,0,0,0,1131507,834485,0,127000,92250,0,1086470,0,0,0
第17屆桃園縣議員,吳寶鈺,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆桃園縣議員,呂宏仁,714000,265000,30000,0,0,0,300240,1291730,147000,196000,268910,49620,499207,0,0,0
第17屆桃園縣議員,呂林小鳳,482450,494000,0,1000,22200,84,0,955736,0,0,0,0,217914,0,0,0
第17屆桃園縣議員,呂淑真,859000,925600,0,25000,43360,0,559000,349888,198548,71903,718901,16436,377255,0,0,0
第17屆桃園縣議員,呂秀紋,184000,50000,0,0,0,0,171500,0,29800,0,0,0,59800,0,0,0
第17屆桃園縣議員,周玉琴,571400,737600,50000,0,1000,18,369000,1029687,207000,166600,832455,22479,282022,0,0,0
第17屆桃園縣議員,廖輝星,695000,145000,0,0,0,0,196050,807676,12000,59000,0,58546,101145,0,0,0
第17屆桃園縣議員,張文瑜,135928,120000,0,0,0,27,0,174779,0,90707,65700,5706,216845,0,0,0
第17屆桃園縣議員,張火爐,632000,295600,0,30000,0,0,173700,491474,56800,0,467920,17940,40705,0,0,0
第17屆桃園縣議員,張肇良,1246600,1250600,50000,30000,0,67,969500,645261,0,0,526184,48577,407774,0,0,0
第17屆桃園縣議員,彭盛山,122000,78000,0,0,0,0,549400,58991,123092,67348,343050,14214,92191,0,0,0
第17屆桃園縣議員,徐其萬,924350,1072400,30000,0,0,8,149050,1351881,14000,112500,297493,17861,853803,0,0,0
第17屆桃園縣議員,徐景文,524000,989600,0,0,0,51,0,1109462,0,0,401895,16800,56450,0,0,0
第17屆桃園縣議員,徐玉樹,453599,375170,0,0,0,7,250400,212900,0,0,98390,0,557833,0,0,0
第17屆桃園縣議員,李家興,223000,1760000,50000,0,0,0,274500,637050,0,0,1185640,0,426529,0,0,0
第17屆桃園縣議員,李曉鐘,2323000,2198600,0,0,0,144,958500,1770547,352000,308850,1089204,25267,333701,60000,0,0
第17屆桃園縣議員,李月琴,223000,232000,0,0,0,0,70000,164579,148971,0,29095,0,77424,0,0,3000
第17屆桃園縣議員,李柏坊,975600,855197,50000,10000,0,0,314100,1060387,0,128000,184460,72154,336516,0,0,0
第17屆桃園縣議員,李訓求,132000,172000,0,0,0,0,0,889860,29684,28910,539089,0,121028,0,0,0
第17屆桃園縣議員,李雲強,182000,70000,50000,0,0,8,28600,499315,191000,112810,82500,0,231619,0,0,1000
第17屆桃園縣議員,李麗珠,504000,171000,50000,20000,0,6,59000,403915,226000,24820,92810,23270,320878,0,0,0
第17屆桃園縣議員,林俐玲,662600,969000,0,16000,3000,41,620600,688554,0,0,543213,21000,397663,0,0,0
第17屆桃園縣議員,林國政,1606400,1777090,0,15000,0,160000,288600,2805260,187500,199314,211500,6333,492393,0,0,37200
第17屆桃園縣議員,林德忠,30400,0,50000,0,0,0,0,197982,0,0,0,1205,72575,0,0,0
第17屆桃園縣議員,林政賢,1053800,73000,50000,0,0,11,0,1102277,7180,133500,68600,0,57414,0,0,28850
第17屆桃園縣議員,林明義,66000,151000,30000,0,0,0,0,804788,10000,92345,0,0,76763,0,0,0
第17屆桃園縣議員,梁新武,440000,340000,0,0,0,0,0,780200,0,0,0,0,48815,0,0,34400
第17屆桃園縣議員,梁為超,675800,702000,50000,11000,200,82,334000,1627070,194000,0,200297,1345,97811,0,0,0
第17屆桃園縣議員,楊朝偉,667180,1199000,50000,0,1200,0,840100,474639,0,81347,493205,27624,775503,0,0,0
第17屆桃園縣議員,楊謙讓,66500,40000,0,30000,0,0,186260,78209,110000,0,19380,31483,14773,0,0,0
第17屆桃園縣議員,楊進福,62800,0,50000,0,0,120003,34000,117000,30000,100000,25000,30000,202805,0,0,0
第17屆桃園縣議員,沐平波,635000,160000,50000,0,0,0,0,751778,63000,92000,204100,26990,117177,0,0,0
第17屆桃園縣議員,洪國治,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第17屆桃園縣議員,洪奕巔,208000,17500,50000,4000,0,1,444850,368836,920,48487,5000,76398,91917,0,0,0
第17屆桃園縣議員,王淳長,406000,120000,0,0,0,0,0,137600,0,0,195400,0,224230,0,0,0
第17屆桃園縣議員,王興業,356000,530000,0,0,0,5,147700,1067692,10049,0,123008,350,133933,0,0,0
第17屆桃園縣議員,羅文欽,531600,153000,0,0,0,13,564000,763561,30900,2350,367450,1893,159667,0,0,418648
第17屆桃園縣議員,舒翠玲,1734800,91000,50000,30000,0,0,516620,1259906,66826,0,89550,22817,590727,12000,0,64300
第17屆桃園縣議員,莊玉輝,1588000,110000,0,0,0,28,216000,1119909,0,0,182700,7256,195741,0,0,0
第17屆桃園縣議員,莊阿松,909000,444000,0,0,96000,0,313000,306704,362637,3000,244800,0,704988,0,0,0
第17屆桃園縣議員,萬美玲,1888100,837000,50000,0,0,8,0,2141212,369180,86000,142400,20619,153887,0,0,0
第17屆桃園縣議員,葉明月,505000,314000,50000,0,0,10,0,495207,214531,4800,436590,0,364835,0,0,0
第17屆桃園縣議員,蔡勝烘,850750,246500,50000,0,29600,0,268711,1556471,91570,37025,90200,110782,269921,0,0,469460
第17屆桃園縣議員,蔣中千,0,30000,0,0,0,0,0,0,0,0,0,0,30000,0,0,0
第17屆桃園縣議員,蘇志強,0,0,30000,0,0,0,0,0,0,0,32500,0,0,0,0,0
第17屆桃園縣議員,許國楣,198000,63000,0,0,0,13,1075850,1023207,1655,148630,647216,88876,302990,0,0,0
第17屆桃園縣議員,許森能,389000,72000,0,0,23000,2,104450,277827,0,0,5800,151304,168990,0,0,108800
